StartDate,EndDate,Duration..in.seconds.,RecordedDate,ResponseId,consent,inputstate,state_timing_First.Click,state_timing_Last.Click,state_timing_Page.Submit,state_timing_Click.Count,votereg,votereg_timing_First.Click,votereg_timing_Last.Click,votereg_timing_Page.Submit,votereg_timing_Click.Count,year_born,birthyr_timing_First.Click,birthyr_timing_Last.Click,birthyr_timing_Page.Submit,birthyr_timing_Click.Count,marstat,marstat_timing_First.Click,marstat_timing_Last.Click,marstat_timing_Page.Submit,marstat_timing_Click.Count,child,child_timing_First.Click,child_timing_Last.Click,child_timing_Page.Submit,child_timing_Click.Count,religpew,religpew_timing_First.Click,religpew_timing_Last.Click,religpew_timing_Page.Submit,religpew_timing_Click.Count,pew_bornagain,bornagain_timing_First.Click,bornagain_timing_Last.Click,bornagain_timing_Page.Submit,bornagain_timing_Click.Count,employ,employ_timing_First.Click,employ_timing_Last.Click,employ_timing_Page.Submit,employ_timing_Click.Count,ownhome,ownhome_3_TEXT,Q69_First.Click,Q69_Last.Click,Q69_Page.Submit,Q69_Click.Count,attention.check,D_open,R_open,urbancity,GrowUp,RuralResImportance,RuralSelfConcept,RuralWeThey,way_of_life_1,way_of_life_2,way_of_life_3,pid3,dem_strength,rep_strength,ind_lean,ideo5,presvote20_post,intent,gcb2022,gcb2022_3_TEXT,gcb2022_voted,gcb2022_voted_3_TEXT,gcb_2022lean,newsint,mostimpt,abortion_vote,abortion_passage,abortion_support,baker_fave_1,baker_qualified,baker_trust,baker_party,mitchell_fave_1,mitchell_ideology,mitchell_donation_1,mitchell_vote,mitchell_biglie,mitchell_tariffs,rate_economy,inflation_household,biden_inflation,biden_responsible,urban_grid_1,urban_grid_2,urban_grid_3,C1P_1,C2P_1,C1N_1,C2N_1,Grid.Question_1,Grid.Question_2,Grid.Question_3,Grid.Question_4,Grid.Question_5,Grid.Question_6,Grid.Question_7,policinggrid_timing_First.Click,policinggrid_timing_Last.Click,policinggrid_timing_Page.Submit,policinggrid_timing_Click.Count,instruction_timing_First.Click,instruction_timing_Last.Click,instruction_timing_Page.Submit,instruction_timing_Click.Count,mand_min,mandmin_timing_First.Click,mandmin_timing_Last.Click,mandmin_timing_Page.Submit,mandmin_timing_Click.Count,bodycam,bodycam_timing_First.Click,bodycam_timing_Last.Click,bodycam_timing_Page.Submit,bodycam_timing_Click.Count,increasefunds,increase_timing_First.Click,increase_timing_Last.Click,increase_timing_Page.Submit,increase_timing_Click.Count,decreasefunds,decrease_timing_First.Click,decrease_timing_Last.Click,decrease_timing_Page.Submit,decrease_timing_Click.Count,chokeholds,chokeholds_timing_First.Click,chokeholds_timing_Last.Click,chokeholds_timing_Page.Submit,chokeholds_timing_Click.Count,registry,registry_timing_First.Click,registry_timing_Last.Click,registry_timing_Page.Submit,registry_timing_Click.Count,surplus,surplus_timing_First.Click,surplus_timing_Last.Click,surplus_timing_Page.Submit,surplus_timing_Click.Count,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,urbanrand,abortion,baker,bakerpronoun,family,conventional,endorsement,inflation,urban,partyprime,Name1,Gender1,Name2,Gender2,LastName1,LastName2,Age1,Age2,Race1,Race2,Party1,Party2,CampaignFocus1,CampaignFocus2,age_asked,nationalweight,Voted,lvweight
10/25/22 14:04,10/25/22 14:12,501,10/25/22 14:12,R_10uBDOaAWW0HLEh,1,13,2.291,3.685,4.753,2,1,1.901,1.901,3.122,1,1959,0.971,0.971,4.498,1,1,1.974,1.974,3.122,1,1,2.034,2.034,3.119,1,12,3.491,6.473,7.454,3,2,2.195,2.195,3.17,1,4,5.193,6.121,7.042,2,1,NA,1.613,1.613,2.548,1,3,NA,NA,2,2,1,5,5,2,2,4,3,NA,NA,3,3,1,1,3,NA,NA,NA,NA,1,4,1,2,1,5,5,5,1,0,6,0,1,5,5,3,2,5,1,5,2,3,38,52,NA,NA,1,1,2,2,1,1,1,2.57,48.734,49.848,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63584142-9b43-73cd-b720-caaf56272124,63,2,-3105,1,1,5,4,4,83646,5,make abortion available in most cases.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.",NA,"The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",2,David,Male,Mike,Male,Thompson,Harris,62,57,Hispanic,White,Democrat,Republican,"As a politician, I want to focus more on my big city constituents by giving them the funding and attention they deserve to best represent their interests.","Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",63,0.851254747,1,0.851254747
10/25/22 13:59,10/25/22 14:12,809,10/25/22 14:12,R_12bt0Jdln7oZJeY,1,45,5.684,9.954,24.202,5,2,2.68,2.68,5.301,1,1997,1.069,6.701,8.401,2,5,1.783,2.249,3.192,2,2,3.328,3.328,4.001,1,12,1.766,3.672,4.497,4,2,8.269,8.269,8.6,1,4,1.364,1.74,2.601,2,2,NA,0.983,0.983,1.401,1,3,NA,NA,4,1,1,3,5,3,3,3,3,NA,NA,3,3,4,4,NA,NA,NA,NA,NA,4,7,4,5,2,6,5,5,3,5,4,0,1,3,3,5,2,5,5,4,4,4,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.701,0,1,5.296,5.296,5.802,1,1,9.605,9.605,10.382,1,1,3.068,4.693,21.802,3,2,1.745,1.745,2.3,1,2,3.577,3.577,4.101,1,2,11.049,117.623,118.964,13,2,4.182,4.82,6,2,6358402b-fa4e-62c6-4f1f-8f2cc132aead,25,2,1,1,1,1,4,3,77331,1,make abortion not available at all.,Linda,her,", a 40 year old wife to her loving husband and mother of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Mary,Female,Robert,Male,Jones,Thompson,40,68,White,African American,Republican,Republican,"Rural areas have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.","Growing up in a big city has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",25,1.374897171,0,0
10/25/22 14:09,10/25/22 14:13,225,10/25/22 14:13,R_1qX9ve4dbYoK5W1,1,12,0.401,1.559,2.748,2,2,1.527,1.527,2.481,1,1957,0.687,0.687,5.221,1,1,0.948,0.948,2.123,1,2,0.691,0.691,1.921,1,12,2.101,2.101,4.458,1,2,2.288,2.288,3.307,1,1,3.257,3.257,4.644,1,1,NA,0.795,0.795,2.055,1,3,no comments,no comments,2,2,3,3,3,3,3,3,2,NA,2,NA,4,4,5,4,NA,NA,NA,4,4,2,3,5,1,5,5,5,3,50,5,51,3,3,3,5,5,5,5,5,5,5,NA,NA,50,50,1,2,1,2,1,2,1,1.317,6.677,7.414,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63584279-e2aa-2ced-1b78-4e15c258a27e,65,1,12,5,1,3,8,4,96825,2,make abortion available in all cases.,Linda,her,", a 40 year old wife to her loving husband and mother of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has given Terry Mitchell his “complete and total endorsement!""","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",1,Susan,Female,John,Male,Thompson,Davis,37,68,White,White,Democrat,Republican,"Growing up in a big city has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.",Government policy has made it so that big city way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,65,3.751886,0.034,0.127564124
10/25/22 14:08,10/25/22 14:13,300,10/25/22 14:13,R_3OeUH91QXM3XaQp,1,19,1.021,1.021,5.935,1,1,0.605,0.605,1.027,1,1999,0.366,0.366,4.139,1,2,1.504,2.27,3.094,2,2,0.501,1.91,2.698,2,12,0.979,2.848,3.256,5,2,1.934,1.934,2.262,1,1,0.641,1.042,2.033,2,1,NA,0.651,0.651,1.227,1,3,Democrats are better,republicans suck,3,1,2,1,2,2,3,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,7,1,2,3,6,2,1,1,64,2,43,2,1,2,1,1,2,2,4,2,1,NA,NA,64,60,2,1,1,2,2,1,1,0.297,5.579,6.173,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635841f6-3e5e-c15e-b2e9-44f6a797268a,23,1,2,2,1,2,1,3,70390,5,make abortion not available in most cases.,Linda,her,", a 40 year old woman, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has given Terry Mitchell his “complete and total endorsement!""",The following questions will ask for your views on issues related to the economy and inflation.,"“Owning a car costs the average person over $700,000 over their lifetime. This large cost is a much bigger burden for poor and working class families, with the poorest 10% of U.S. households spending 7.5 times as much of their income on vehicle costs compared to the richest 10%. The large cost increases wealth inequality and prevents economic mobility, disproportionately affecting women and people of color.”",1,Mary,Female,John,Male,Harris,Johnson,48,39,White,White,Republican,Democrat,"Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.","Big cities have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.",23,1.645080277,0.072,0.11844578
10/25/22 14:09,10/25/22 14:13,239,10/25/22 14:13,R_238EIU6XhjPYl5q,1,31,0.29,0.29,4.179,1,1,0.301,0.301,1.202,1,1989,0.198,0.198,2.401,1,5,0.952,2.001,3.101,4,1,0.313,0.313,1.071,1,1,0.929,7.413,8.07,6,2,3.087,3.087,3.448,1,1,0.365,1.23,1.775,3,1,NA,0.422,0.422,0.837,1,3,NA,NA,1,2,2,5,2,3,2,1,1,1,NA,NA,2,2,1,2,NA,NA,NA,NA,1,3,1,4,2,2,2,1,2,43,7,36,2,2,2,2,1,4,4,1,2,2,33,32,NA,NA,1,1,1,1,1,1,1,2.527,16.824,17.747,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63584248-4fae-e02d-a73a-25f40ad2d7d3,33,2,21,2,14,6,3,1,7017,3,make abortion not available at all.,Mike,his,", a 40 year old single man, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has given Terry Mitchell his “complete and total endorsement!""","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Linda,Female,Susan,Female,Jones,Thompson,30,49,White,White,Democrat,Republican,"Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.",Government policy has made it so that small town way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,33,0.687475538,0.514,0.353362427
10/25/22 14:08,10/25/22 14:13,330,10/25/22 14:13,R_2UfStuKIglzl966,1,33,0.564,0.564,4.43,1,1,0.524,0.524,1.167,1,1983,0.46,0.46,4.576,1,5,8.895,9.52,10.834,2,1,4.915,4.915,6.07,1,12,1.503,4.217,13.989,2,2,5.611,5.611,6.755,1,4,1.222,2.292,3.695,2,2,NA,0.887,0.887,2.307,1,3,NA,NA,2,1,4,2,2,2,2,2,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,7,1,4,1,7,2,2,1,49,1,100,4,4,4,2,2,2,3,2,2,2,85,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.243,0,2,0.82,3.232,4.247,2,1,1.915,1.915,3.017,1,1,1.724,1.724,2.844,1,1,2.692,2.692,3.843,1,1,3.384,3.384,4.514,1,1,1.561,1.561,2.691,1,1,1.957,1.957,2.793,1,635841db-9eef-4ea9-a6b1-db31fcf23a5e,39,2,1,2,1,3,1,1,10467,1,make abortion available in most cases.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports raising taxes on wealthy individuals and large corporations, wants to expand the role of the federal government in the health insurance marketplace, and believes in a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”",The following questions will ask for your views on issues related to the economy and inflation.,"“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",2,John,Male,David,Male,Williams,Harris,50,33,Hispanic,African American,Democrat,Republican,"Rural areas have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.","Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.",39,0.491914551,0.63,0.309906167
10/25/22 14:08,10/25/22 14:14,376,10/25/22 14:14,R_2aLAw4nyEOywkOx,1,34,0.52,0.52,4.905,1,1,0.555,0.555,1.303,1,1974,0.426,0.426,5.474,1,1,0.689,1.173,2.574,2,1,0.648,0.648,1.496,1,1,1.258,1.76,2.99,2,2,1.502,1.502,2.335,1,1,0.947,1.647,2.832,2,1,NA,1.73,1.73,2.5,1,3,Hard headed and hard working,Indifferent to the idea of Republicans,2,1,4,2,1,2,1,2,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,4,1,5,1,7,2,2,3,19,6,1,1,3,3,3,1,3,2,1,1,1,NA,NA,83,53,1,1,1,1,1,1,1,4.845,20.957,22.208,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635841f0-b4b0-8d13-e16c-2db7f4db27ad,48,2,14,1,1,6,1,3,27545,2,make abortion available in most cases.,Linda,her,", a 40 year old single woman, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.",NA,The following questions will ask for your views on issues related to the economy and inflation.,"“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",1,David,Male,John,Male,Jones,Davis,66,70,Hispanic,African American,Republican,Democrat,Government policy has made it so that big city way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,Government policy has made it so that big city way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,48,0.490358451,1,0.490358451
10/25/22 14:06,10/25/22 14:14,472,10/25/22 14:14,R_XpoSVMfDx4VC03D,1,48,1.301,1.301,6.863,1,1,1.001,1.001,1.801,1,1992,0.601,0.601,4.897,1,5,1.389,1.389,2.196,1,1,1.001,1.001,1.6,1,12,1.136,2.102,2.748,2,2,3.501,3.501,4.179,1,7,2.401,3.546,4.282,2,2,NA,3.401,3.401,4.791,1,3,NA,NA,1,2,1,4,4,2,2,2,3,NA,NA,3,3,4,2,4,NA,NA,NA,4,2,3,3,2,3,8,2,2,1,63,1,0,2,2,4,3,2,4,3,3,3,3,78,78,NA,NA,1,1,2,2,1,1,1,5.401,38.251,39.157,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635841e4-54c4-473f-8832-aa449722abdb,30,2,1,2,1,2,4,3,23320,3,make abortion not available at all.,Mike,his,", a 40 year old man, is running for Congress.","Terry supports raising taxes on wealthy individuals and large corporations, wants to expand the role of the federal government in the health insurance marketplace, and believes in a path to citizenship for undocumented immigrants.",NA,The following questions will ask for your views on issues related to the economy and inflation.,"“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Mike,Male,Mary,Female,Harris,Williams,33,41,African American,White,Democrat,Republican,"Growing up in a big city has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.","As a politician, I want to focus more on my big city constituents by giving them the funding and attention they deserve to best represent their interests.",30,1.258971657,0.024,0.03021532
10/25/22 14:03,10/25/22 14:15,728,10/25/22 14:15,R_3PYyIgz0TpAy9QH,1,10,0.801,3.854,5.47,2,1,1.306,1.306,3.438,1,1982,5.368,5.368,9.579,1,1,1.389,1.389,2.803,1,1,1.265,1.265,2.444,1,2,14.058,14.058,17.342,1,1,29.843,29.843,32.62,1,1,3.736,3.736,5.548,1,2,NA,3.498,3.498,5.792,1,3,NA,NA,1,1,4,1,3,3,1,2,1,1,NA,NA,2,1,1,1,NA,NA,NA,NA,3,6,2,3,2,7,2,1,3,73,2,61,4,4,5,2,2,1,3,2,4,3,84,40,NA,NA,1,2,1,1,1,1,2,3.217,12.822,14.35,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6358406f-34d6-b6b5-0642-4987533698b9,40,1,20,1,1,5,1,3,32626,1,make abortion not available in most cases.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.",NA,The following questions will ask for your views on issues related to the economy and inflation.,"“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Lisa,Female,Mary,Female,Johnson,Brown,66,34,African American,White,Democrat,Democrat,"Rural areas have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.","Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.",40,0.332071602,0.568,0.18861667
10/25/22 14:10,10/25/22 14:15,310,10/25/22 14:15,R_2urYjtLMDq6u6TY,1,45,0,0,4.771,0,1,0.583,0.583,2.079,1,2002,0.656,9.546,13.665,2,5,4.125,4.125,5.473,1,2,1.502,1.502,2.28,1,11,10.215,10.215,14.019,1,1,2.368,2.368,3.413,1,8,2.231,2.231,3.024,1,1,NA,1.333,1.333,2.576,1,3,peace to citizens,money and power,1,2,3,3,2,3,4,2,3,NA,NA,1,3,4,2,1,NA,NA,NA,NA,2,1,2,3,4,6,2,2,2,64,3,53,3,3,2,2,2,3,2,1,2,1,NA,NA,64,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.158,1.158,1.767,1,1,0.946,0.946,10.012,1,2,0.801,5.38,6.157,2,2,3.875,6.331,6.788,2,1,3.388,3.388,4.383,1,1,3.645,3.645,4.807,1,1,8.87,8.87,9.715,1,1,5.21,5.21,6.222,1,6358429a-0f6e-c190-277e-c72bc7d6372e,20,1,1,1,2,2,7,3,77075,4,make abortion not available at all.,Mike,his,", a 40 year old single man, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",1,Robert,Male,Linda,Female,Johnson,Williams,40,41,White,African American,Democrat,Democrat,"As a politician, I want to focus more on my rural constituents by giving them the funding and attention they deserve to best represent their interests.","As a politician, I want to focus more on my rural constituents by giving them the funding and attention they deserve to best represent their interests.",20,4.76306231,0.04,0.190522492
